Start,End,Antecedent,Consequent,Support,Confidence,Lift
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,10369,1.00,1.78
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,9621,1.00,1.93
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,9621,1.00,1.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,9621,1.00,1.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,7156,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Idle Mean=bin0, Total Length of Fwd Packets=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,7156,1.00,2.58
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,7156,0.99,2.58
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0}",Total Fwd Packets=bin0,9670,268.61,515.89
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Idle Mean=bin0, Total Length of Fwd Packets=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,7174,1.00,2.58
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,7174,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Active Mean=bin0, Total Length of Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,9670,268.61,515.89
2017-07-07 03:45:00,2017-07-07 04:15:00,"{ACK Flag Count=1, Destination IP=192.168.10.50, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,6499,1.00,2.86
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Destination IP=192.168.10.50, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,9675,1.00,1.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Destination IP=192.168.10.50, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,9675,1.00,1.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Destination Port=443, Idle Mean=bin2}",Flow Duration=bin4,34,0.92,21.74
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Destination Port=80, Active Mean=bin0}",Idle Mean=bin0,5556,1.00,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Active Mean=bin0}",Idle Mean=bin0,6507,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1}",Idle Mean=bin0,6514,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1}",Total Backward Packets=bin0,6559,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0}",Total Fwd Packets=bin0,6559,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,6543,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Total Fwd Packets=bin0,6543,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Active Mean=bin0}",Total Backward Packets=bin0,6537,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Total Fwd Packets=bin0,6537,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Flow Duration=bin0,6355,0.97,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,6355,1.00,2.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,6345,1.00,2.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Flow Duration=bin0,6345,0.97,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,6339,1.00,2.93
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Flow Duration=bin0,6339,0.97,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Idle Mean=bin0,6513,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Backward Packets=bin0,6513,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,6513,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Idle Mean=bin0,6501,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,6501,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,6501,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,6255,0.98,1.20
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,6255,1.00,2.96
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,6255,0.96,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Flow Duration=bin0}",Total Backward Packets=bin0,6255,0.98,2.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0}",Flow Duration=bin0,6365,0.97,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,6266,0.96,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,6266,0.98,1.20
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,6263,0.99,1.20
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,6263,0.96,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0, Flow Duration=bin0}",Idle Mean=bin0,6255,0.99,1.20
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Flow Duration=bin0,6349,0.97,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Flow Duration=bin0,6355,0.97,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0}",Idle Mean=bin0,6525,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Idle Mean=bin0}",Total Backward Packets=bin0,6525,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Idle Mean=bin0,6513,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Backward Packets=bin0,6513,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Active Mean=bin0}",Total Backward Packets=bin0,6547,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1}",Total Backward Packets=bin0,6553,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443}",Total Fwd Packets=bin0,312,1.00,59.34
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1}",Idle Mean=bin0,6525,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Idle Mean=bin0}",Total Fwd Packets=bin0,6525,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0}",Flow Duration=bin0,6365,0.98,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Active Mean=bin0}",Flow Duration=bin0,6349,0.98,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,6355,0.98,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Active Mean=bin0}",Idle Mean=bin0,6506,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Idle Mean=bin0, Active Mean=bin0}",Total Fwd Packets=bin0,6506,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Idle Mean=bin0,6513,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Fwd Packets=bin0,6513,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Active Mean=bin0}",Total Fwd Packets=bin0,6547,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1}",Total Fwd Packets=bin0,6553,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Total Fwd Packets=bin0}",Total Backward Packets=bin0,307,0.98,59.53
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,6365,0.97,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Flow Duration=bin0,6349,0.97,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Flow Duration=bin0,6340,0.97,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,6355,0.97,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Active Mean=bin0}",Total Length of Bwd Packets=bin0,6547,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1}",Total Length of Bwd Packets=bin0,6553,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,6563,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,6563,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,6552,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,6552,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,6552,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,6537,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,6537,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,6537,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,6531,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,6531,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Total Backward Packets=bin0,6531,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,6349,1.00,2.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,6349,1.00,2.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,6349,0.97,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,6507,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,6507,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,6507,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,6507,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Total Backward Packets=bin0,6359,1.00,2.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",Flow Duration=bin0,6359,0.97,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,6359,1.00,2.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,6260,1.00,2.96
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,6260,0.98,1.20
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,6260,0.96,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,6343,1.00,2.93
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,6343,0.97,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0, Flow Duration=bin0}",Total Backward Packets=bin0,6343,1.00,2.93
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,6349,1.00,2.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,6349,0.97,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Total Backward Packets=bin0,6349,1.00,2.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",Idle Mean=bin0,6519,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Idle Mean=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,6519,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,6507,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,6507,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Total Backward Packets=bin0,6541,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,6541,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,6547,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,6547,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1}",Total Length of Bwd Packets=bin0,6563,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,6563,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Total Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,307,0.98,59.53
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,6519,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,6519,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,6359,0.98,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,6359,1.00,2.92
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,6500,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Idle Mean=bin0,6500,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,6507,1.00,2.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,6507,0.99,1.21
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Active Mean=bin0}",Total Length of Bwd Packets=bin0,6541,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Total Fwd Packets=bin0,6541,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,6527,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Total Fwd Packets=bin0,6527,1.00,2.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,6547,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,6547,1.00,2.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,314,0.98,58.04
2017-07-07 03:45:00,2017-07-07 04:15:00,"{PSH Flag Count=1, Destination Port=443, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,314,1.00,58.96
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Flow Duration=bin4, Idle Mean=bin2}",Total Length of Bwd Packets=bin0,374,1.00,49.53
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin2}",Total Length of Bwd Packets=bin0,373,1.00,49.66
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin4, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,760,0.98,23.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin4, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,760,0.98,23.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Idle Mean=bin0, Destination Port=80}",Total Backward Packets=bin0,10145,1.00,1.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Idle Mean=bin0, Destination Port=80}",Total Backward Packets=bin0,10112,1.00,1.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Idle Mean=bin0, Destination Port=80}",Total Fwd Packets=bin0,10145,1.00,1.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=80}",Flow Duration=bin0,10057,0.99,1.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Idle Mean=bin0, Destination Port=80}",Flow Duration=bin0,10033,0.99,1.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Idle Mean=bin0, Destination Port=80}",Total Fwd Packets=bin0,10120,1.00,1.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,11746,1.00,1.58
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,12249,1.00,1.52
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Backward Packets=bin0, Destination Port=80, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,10054,1.00,1.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Active Mean=bin0, Total Backward Packets=bin0, Destination Port=80, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,10030,1.00,1.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Idle Mean=bin0, Destination Port=80, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,10142,1.00,1.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,10142,1.00,1.83
