Start,End,Antecedent,Consequent,Support,Confidence,Lift
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin0}",PSH Flag Count=1,502,0.93,3.12
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Idle Mean=bin0}",Flow Duration=bin0,16909,0.95,1.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1}",Idle Mean=bin0,17784,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1}",Idle Mean=bin0,16888,1.01,1.20
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Idle Mean=bin0}",Flow Duration=bin0,16888,0.95,1.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin2}",Destination Port=443,249,1.00,19.02
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin2}",Destination Port=443,237,1.00,19.02
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin4, Destination Port=443}",PSH Flag Count=1,455,0.96,3.21
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4, Destination Port=443}",PSH Flag Count=1,454,0.96,3.21
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Idle Mean=bin0,17780,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Flow Duration=bin3, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",PSH Flag Count=1,36,0.95,3.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,16881,0.95,1.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Idle Mean=bin0,16752,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Idle Mean=bin0,17750,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin2, Total Length of Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",PSH Flag Count=1,256,1.00,3.33
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin2, Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,290,0.98,204.23
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,18059,1.00,3.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Destination Port=443, Idle Mean=bin2}",Total Backward Packets=bin0,243,0.98,243.60
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Flow Duration=bin2}",Total Backward Packets=bin0,296,0.99,202.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Destination Port=443}",Total Backward Packets=bin0,2099,0.99,28.64
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Flow Duration=bin3, Total Length of Fwd Packets=bin0, Destination Port=443}",Total Backward Packets=bin0,36,0.97,1639.38
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443}",Total Backward Packets=bin0,1818,0.99,33.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,16747,0.99,3.60
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Idle Mean=bin0,17768,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,17768,1.00,3.41
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin2, Total Length of Fwd Packets=bin0, Idle Mean=bin0, PSH Flag Count=1}",Total Backward Packets=bin0,255,0.99,236.02
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,16880,1.00,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0, Total Backward Packets=bin0}",Flow Duration=bin0,16880,0.95,1.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,18014,1.00,3.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Fwd Packets=bin0,18064,1.00,3.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Destination Port=443, Idle Mean=bin2}",Total Fwd Packets=bin0,245,0.98,243.60
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Flow Duration=bin4}",Total Fwd Packets=bin0,712,0.99,84.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin4}",Total Fwd Packets=bin0,711,0.99,84.48
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,2104,0.99,28.64
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443}",Total Backward Packets=bin0,2071,0.98,28.83
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,2071,0.99,28.90
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Flow Duration=bin3, Total Length of Fwd Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,36,0.97,1639.38
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Flow Duration=bin4, Destination Port=443}",Total Fwd Packets=bin0,448,0.98,133.31
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,2072,0.99,29.08
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Fwd Packets=bin0,16751,0.99,3.60
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,17771,1.00,3.41
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0}",Idle Mean=bin0,17771,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin2, Total Length of Fwd Packets=bin0, Idle Mean=bin0, PSH Flag Count=1}",Total Fwd Packets=bin0,254,0.99,236.02
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,16880,1.00,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0, PSH Flag Count=1}",Flow Duration=bin0,16880,0.95,1.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, PSH Flag Count=1}",Idle Mean=bin0,17741,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,17741,1.00,3.42
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Fwd Packets=bin0,18019,1.00,3.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, PSH Flag Count=1}",Total Backward Packets=bin0,17949,1.00,3.37
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,17949,1.00,3.37
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,18058,1.00,3.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0}",Total Backward Packets=bin0,18058,1.00,3.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin2, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, PSH Flag Count=1}",Total Fwd Packets=bin0,295,1.00,204.92
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, PSH Flag Count=1}",Total Backward Packets=bin0,706,0.99,85.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin1, PSH Flag Count=1, Active Mean=bin0}",Total Backward Packets=bin0,118,0.98,501.30
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Flow Duration=bin2}",Total Backward Packets=bin0,297,0.98,199.53
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Destination Port=443}",Total Backward Packets=bin0,2082,0.99,28.86
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Idle Mean=bin0}",Total Backward Packets=bin0,17801,1.00,3.41
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin4, Idle Mean=bin0}",Total Backward Packets=bin0,494,0.98,120.83
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Backward Packets=bin0,16907,1.00,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,16907,0.95,1.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Backward Packets=bin0,16777,0.99,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Idle Mean=bin0,16777,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Backward Packets=bin0,17769,1.00,3.41
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin1, Idle Mean=bin0}",Total Backward Packets=bin0,107,1.02,577.69
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1}",Total Backward Packets=bin0,16882,1.01,3.61
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,18074,1.00,3.35
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,18028,1.00,3.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,16758,0.99,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,16884,1.00,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,16884,1.00,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,17958,1.00,3.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,17958,0.99,3.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,17764,1.00,3.41
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,17764,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,16884,1.00,1.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,16884,1.00,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,16884,0.95,1.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,17744,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,17744,1.00,3.41
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin1, PSH Flag Count=1, Active Mean=bin0}",Total Fwd Packets=bin0,118,0.98,501.30
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Destination Port=443, Idle Mean=bin2}",Total Fwd Packets=bin0,238,0.98,248.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Flow Duration=bin4}",Total Fwd Packets=bin0,723,0.99,82.98
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin4}",Total Fwd Packets=bin0,722,0.99,83.09
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Idle Mean=bin0}",Total Fwd Packets=bin0,17804,1.00,3.41
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Fwd Packets=bin0}",Idle Mean=bin0,17804,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin4, Idle Mean=bin0}",Total Fwd Packets=bin0,498,0.99,120.83
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Fwd Packets=bin0,16907,1.00,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Idle Mean=bin0, Total Fwd Packets=bin0}",Flow Duration=bin0,16907,0.95,1.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, Total Fwd Packets=bin0, PSH Flag Count=1}",Idle Mean=bin0,16778,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Fwd Packets=bin0,16778,0.99,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Fwd Packets=bin0,17774,1.00,3.41
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Fwd Packets=bin0}",Idle Mean=bin0,17774,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin1, Idle Mean=bin0}",Total Fwd Packets=bin0,107,1.02,577.69
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1}",Total Fwd Packets=bin0,18058,1.00,3.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1}",Total Fwd Packets=bin0,16886,1.01,3.61
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Fwd Packets=bin0}",Total Backward Packets=bin0,18098,1.00,3.35
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin2}",Total Fwd Packets=bin0,296,1.00,204.23
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Flow Duration=bin4, Total Fwd Packets=bin0}",Total Backward Packets=bin0,717,0.99,83.90
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, PSH Flag Count=1}",Total Backward Packets=bin0,715,0.99,84.01
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, Total Fwd Packets=bin0, PSH Flag Count=1}",Total Backward Packets=bin0,16774,0.99,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Total Fwd Packets=bin0,16774,0.99,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Fwd Packets=bin0}",Total Backward Packets=bin0,18052,1.00,3.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin1, PSH Flag Count=1}",Total Backward Packets=bin0,120,1.02,514.04
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin1, Total Backward Packets=bin0}",Total Fwd Packets=bin0,120,1.02,514.04
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Bwd Packets=bin0, Flow Duration=bin4, Destination Port=443, Idle Mean=bin2}",PSH Flag Count=1,217,0.97,3.24
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0, Idle Mean=bin2}",Destination Port=443,240,1.00,19.02
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Idle Mean=bin1, Total Length of Bwd Packets=bin0}",Destination Port=443,42,0.98,18.65
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin4, Destination Port=443, Total Length of Bwd Packets=bin0}",PSH Flag Count=1,462,0.96,3.20
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Flow Duration=bin4, Destination Port=443, Total Length of Bwd Packets=bin0}",PSH Flag Count=1,461,0.96,3.20
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,17808,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,17761,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,17761,1.00,3.41
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,16884,1.00,3.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,16884,1.00,1.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,16884,0.95,1.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",PSH Flag Count=1,500,0.93,3.12
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,16907,0.95,1.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,16778,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,17778,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Bwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Idle Mean=bin2}",Total Fwd Packets=bin0,250,0.99,240.70
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,716,0.98,83.43
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,715,0.98,83.55
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2120,1.00,28.49
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,2086,0.98,28.61
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2086,0.99,28.68
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Idle Mean=bin1, PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,39,0.93,1444.21
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin2, PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,233,0.98,254.86
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Destination Port=443, Total Length of Bwd Packets=bin0}",PSH Flag Count=1,458,0.96,3.20
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Flow Duration=bin4, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,458,0.99,131.29
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2087,1.00,28.98
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin1, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,105,0.95,551.43
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Flow Duration=bin3, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,52,0.95,1102.85
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin1, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,118,0.96,493.15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin2, Total Backward Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,290,1.00,208.44
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,710,0.99,84.72
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Flow Duration=bin4, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,710,0.99,84.60
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,18099,1.00,3.35
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Bwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Idle Mean=bin2}",Total Backward Packets=bin0,248,0.98,240.70
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Flow Duration=bin2, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,291,0.97,201.52
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,717,0.99,83.43
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,715,0.98,83.55
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,2115,0.99,28.49
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Idle Mean=bin1, PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,39,0.93,1444.21
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin2, PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,234,0.98,254.86
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,1828,1.00,33.06
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,16774,0.99,3.59
